stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
72hpf,0,0.56,0,0,0.56,32.69,0,0,0.56
21Day,0,2.22,0,2.59,0,14.06,0,0.37,0
3Month,0.1,2.91,4.37,5.82,0.1,0.83,0,1.04,0.42
22Month,0.27,7.52,0.82,6.42,0,0.27,0.14,0.82,0.82
