stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,5.92,0,0,0,1.13,0,0
21Day,10.73,0,0,1.85,0.74,0.74,0
3Month,12.17,1.04,0.94,5.62,0.1,0.62,0.1
22Month,2.87,0,0.27,4.24,0.14,0.14,0
