stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.28,0.56,0.28,0,0.28,60.03,0.28,0,1.13
21Day,0,1.48,1.48,0.37,0.74,38.11,0,0.37,0.74
3Month,0,0.83,0,0.31,0,0.31,0,0.1,0.21
22Month,0.14,2.32,0.14,1.37,0,37.17,0.14,0.14,0.27
