stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,1,0,1,1,0,0
72hpf,0,0,0,0,0.28,0,0,0
21Day,0.37,0,0.37,0,2.22,0,1.48,1.48
3Month,1.14,2.6,0.83,0.21,0,0,0,0.21
22Month,0.14,0.27,0,0,0,0,0,0
