stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,5,0,5
72hpf,0.28,0.56,1.97,0.28,0,0.28,14.09,0,6.2
21Day,0,0.74,3.7,0,0.37,1.11,4.07,0,7.03
3Month,0.1,3.74,0,7.59,0.52,0.52,0.31,0.52,1.87
22Month,0.27,5.06,0,1.5,0.14,0,0,0,0.55
