stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0.28,0,0,0,5.92,0.28,0,0
21Day,0,0,0,0,2.22,0,0,0
3Month,2.18,0.42,0.42,0.1,0.1,0,0.1,0.31
22Month,9.16,0.14,0.41,0,1.64,0.41,0,0.14
