stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,1,0,0
72hpf,0,0.56,0,0,0,3.38,0,0,0.56
21Day,0,0.37,0,0,0,0.74,0,0,0.37
3Month,0.62,15.6,5.82,1.25,0.42,0.21,0,0.62,2.29
22Month,0.27,9.16,1.23,1.5,0.14,0.27,0.68,0.14,0.27
