stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,2,0,0,0,1,18,1,5
72hpf,0,2.25,0,0,0,0.56,16.07,0.28,4.51
21Day,0.37,4.07,2.59,0,0.37,1.85,15.91,0,5.55
3Month,0,0.21,0,0.1,0,0,0,0,0
22Month,0,1.37,0,0,0.14,0.14,0,0,0.55
