stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4,46,1,0,1
72hpf,0,0.56,0,0,0,1.41,0,0.28,0
21Day,0,0,0.37,0,0,0.74,0,0,0.74
3Month,0.31,2.5,9.05,0.83,2.29,0,0,0.31,0.83
22Month,0.14,2.46,1.09,0.41,0.14,0.14,0,0.14,0.14
