stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,0,0,0,0,2.25,0,8.17
21Day,0.37,0,0,0,2.22,0.37,0,17.02
3Month,0.31,0,0.1,0.73,0.94,0.1,0,6.24
22Month,1.23,0.41,0,0.68,1.09,0.14,0.14,9.16
