stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,5,0,0,0,0,0,0
72hpf,3.66,0,0.28,0,0,0.28,0
21Day,1.48,0.37,0,0,0.37,1.11,0.37
3Month,1.14,1.04,0,0.1,0,0.1,0.31
22Month,0.14,0.68,0.27,0,0,0.27,0.27
