stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,10,188,5,0,115,8,862,1,0,104
72hpf,5.36,116.4,17.47,0,14.94,9.3,505.92,3.1,1.97,90.47
21Day,1.48,85.47,116.92,1.11,86.95,17.02,99.9,0,7.03,33.67
3Month,1.25,81.65,6.87,343.36,155.4,6.66,6.45,0.1,4.26,22.36
22Month,0.82,63.95,4.78,16.4,131.73,0.96,3.01,4.65,0.41,14.48
