stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,3,0,0,0,0,15,3,0,3
72hpf,0.56,2.25,1.41,0,0.28,0.28,8.17,0,0.28,3.95
21Day,0,1.85,4.44,0.37,0.74,1.11,8.88,0,0.37,4.81
3Month,0.1,6.35,0,11.44,2.39,0.42,0.62,0,0.31,2.18
22Month,0.55,11.89,0.27,2.87,2.46,0.14,0.82,0.27,0,1.09
