stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,1,8,0,0
72hpf,0,0,0.28,0,0,0.28,3.38,0,0.56
21Day,0,0,0,0,0,0.37,1.11,0,0.37
3Month,0.31,7.39,0.31,9.78,3.95,0.52,0.42,0.21,0.62
22Month,0,5.47,0.14,0.27,0.55,0.14,0.82,0,0.27
