stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,5,0,0
72hpf,0,0,0,0,1.69,6.76,0,0.28
21Day,0.37,0,0,0,4.07,4.44,0,0.74
3Month,0.94,0,0.1,0.31,0,0,0.1,0.1
22Month,3.55,0.14,0.14,0.27,0,0.14,0,0.14
