stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,1.41,0,0,0,0,10.71,0.28
21Day,0,5.55,0.74,0,0.74,0.74,11.47,1.11
3Month,0,0.83,0,0.1,0,0,0.1,0
22Month,0.14,0.68,0,0,0.14,0,0.27,0.14
