stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,19,0,0,2,1,190,7,11,12
72hpf,0,9.86,2.54,0,0.85,1.41,47.35,0,15.5,9.3
21Day,0.37,19.24,12.21,0,6.29,4.44,22.57,0,20.72,15.54
3Month,0.31,68.76,0.62,6.03,20.6,6.66,1.98,0.52,27.88,9.57
22Month,2.32,50.7,1.91,0.27,16.67,1.78,1.91,4.1,24.73,6.01
