stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,5,0,0
72hpf,2.25,0.28,0,0,0.85,70.46,0,0.56
21Day,1.11,0.37,0,0,0,23.68,0.37,1.11
3Month,0.83,0,0.21,0.1,0,0,0.21,0.1
22Month,1.91,0,0.41,0.14,0,0,0.27,0.27
