stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,1,0,4,0,0,2
72hpf,0.28,0,0,1.41,0,0.85,0,0,0.56
21Day,0.74,0.37,0,5.55,0,1.11,0,0,0.37
3Month,7.49,0,1.98,153.74,0.83,0.42,0,0.31,1.87
22Month,1.37,0,0,25.83,0,0.14,0.14,0,0.14
