stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,9,0,4
72hpf,0.28,0,0,0,0,0.56,0,0
21Day,0,0.37,0,0.37,0,0,0,0
3Month,0,0,0.31,2.5,0.1,0,0.1,0
22Month,0.68,0,0,8.34,0,0,0.14,0.55
