stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,7,0,0,0
72hpf,0,0.85,0,0,0,16.35,0,0,0.85
21Day,0,0,0,0,0,11.84,0,0.37,1.85
3Month,0.1,4.16,7.8,1.14,0.62,0.42,0,0.31,0.52
22Month,0.14,7.93,1.78,1.23,0.27,0.55,0.41,0,0.27
