stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0.28,0,0,0.28,0.56,0,0,0
21Day,0.74,1.48,0.37,0.37,0,1.11,0,0,0
3Month,0.52,1.14,0.1,0.1,0.21,0,0,0,0.1
22Month,0.41,3.14,0.68,0.55,0,0,0.14,0.14,0.14
