stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,0,1,0,0,0
72hpf,1.69,0.28,0,0,1.13,85.96,0,0.28,0.85
21Day,2.22,0.74,0,2.22,1.11,30.71,0,0.74,0.74
3Month,3.74,0,1.14,3.22,0,0.21,0,0.52,0.52
22Month,8.88,0,0.82,5.74,0.14,0.41,0.68,0.68,0.82
