stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0.28,7.89,0,0,0,0,0.28,0,0.56
21Day,0.37,45.14,1.48,0,0.37,0,0.37,1.11,0.37
3Month,0,13.42,0,0.21,0.62,0.31,0.21,0,0.21
22Month,0,3.28,0,0,0.14,0,0.14,0,0
