stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,12,0,0,0,0,121,0,1
72hpf,0.28,26.78,0,0,0.28,0.28,44.53,0,2.82
21Day,0,4.07,0,0,0,0,7.03,0.37,0.37
3Month,0,2.39,0.1,10.3,0.42,0.21,0.21,0.1,0.1
22Month,0.14,1.91,0,3.14,0.27,0,0,0,0.14
