stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,24,74,0,0,170,13,340,5,0,38
72hpf,18.88,242.95,18.32,0.28,34.39,7.05,129.93,3.66,2.25,71.31
21Day,6.66,152.8,73.26,1.85,78.07,13.69,45.88,0.37,13.69,36.63
3Month,20.6,1439.18,6.45,62.1,282.09,53.26,17.37,2.29,29.54,78.95
22Month,14.07,893.41,5.19,21.04,242.28,9.02,13.12,20.09,12.44,30.47
