stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,13,0,0,0,0,5,0,0
72hpf,31.57,0.28,0,0,0.28,5.36,0,0.56
21Day,38.11,0,0,0.37,1.11,5.55,0,0.74
3Month,8.43,0.1,0.31,0.62,0.73,0.21,1.66,0.1
22Month,1.5,0,0.27,0,0,0.14,0.14,0
