stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
3Month,0.83,0.1,0.21,10.61,0.1,0.1,0.1,0.1
22Month,0.14,0,0,0.96,0,0,0,0
