stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,2,0,0,0,0,0,0,0
21Day,0,0,0.74,0,0,0,0,0,0
3Month,0,1.87,60.23,1.04,0.52,0.1,0,0.42,0.42
22Month,0.14,0,1.64,0,0,0,0.14,0,0
