stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,18.32,0,0,0,1.69,0,1.13
21Day,0,2.22,0,0,0,0.37,0,0
3Month,0.31,24.96,0.31,16.02,0.42,0,0.31,0.31
22Month,0,0.41,0,0.68,0,0,0,0
