stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,1.41,0,0,0
21Day,0.37,0,0,0,0.74,0,0,0
3Month,1.04,0.1,0,0,0,0,0,0
22Month,8.06,0.55,0.68,0.14,0,0.41,0.14,0.41
