stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,0,0,3,0,2,0,0,0
72hpf,0,0.85,0,1.97,0,1.13,0.28,0,3.38
21Day,0.74,1.48,0,2.96,0.74,0.74,0,0.74,7.77
3Month,3.43,0.42,1.46,1.66,0.52,0.1,0,0.42,4.68
22Month,3.28,0.55,3.28,3.01,0.14,0,0.14,0.27,2.19
