stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,9.86,0,0,0,0,1.41,0.28
21Day,0,14.8,0.74,0,0.74,0,0.74,1.11
3Month,0,11.03,0,0.62,1.14,0.1,0.1,0.1
22Month,0.14,2.32,0,0,0.27,0,0,0
