stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,12,1,0,2
72hpf,1.13,0,0,0.85,5.07,0,0,0.85
21Day,2.22,0,0,0.74,1.85,0.37,0.37,1.11
3Month,1.87,7.59,0.1,0.1,0.21,0,0,0.52
22Month,0.27,0,0,0,0.14,0,0,0
