stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,10,0,9
72hpf,0,0,0,0,0,0.28,0,0.85
21Day,0,0,0,0,0,0,0,0.74
3Month,0,1.04,3.64,0.21,0.1,0,0.1,0.1
22Month,0.14,0.68,0.27,0,0,0.82,0.14,0.68
