stage,Epithelial,Germ,Immune,Neuron,Stromal
72hpf,0,0,0,1.97,0.85
21Day,0,0,0,0.74,0
3Month,0.31,0.1,0.1,0.31,0
22Month,0.14,0,0,0,0
