stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
21Day,1.11,0,0,0.74,0,0
3Month,2.81,0,1.25,3.12,0.1,0.1
22Month,0.55,0.14,0.27,0.41,0,0
