stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,19,0,0,0,0,2,2,0,1
72hpf,17.19,0,0,0,0,1.41,0,0,0.56
21Day,20.35,0,0,0.37,0.74,0.74,0,0,0.74
3Month,7.91,0,0.1,0.42,0.31,0.1,0,0.21,0
22Month,2.6,0.14,0,0.55,0,0.27,0,0,0.27
