stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4,40,1,0,35,9,225,0,0,53
72hpf,7.05,34.1,1.97,0,3.95,9.02,199.27,1.97,1.69,41.43
21Day,4.44,74.74,12.21,1.85,17.39,19.61,79.55,0,7.77,60.68
3Month,2.91,36.41,0.52,41.19,12.9,3.95,2.91,0.21,3.02,3.54
22Month,1.78,30.06,0.68,6.97,24.46,1.5,1.5,3.14,2.87,1.91
