stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,6,0,0,0,0,2,0,0,0
72hpf,10.15,0,0,0,0,0.28,0,0,0.28
21Day,10.36,0.74,0,0,0,0,0,0,0
3Month,14.25,0,0.52,0.73,0.1,0.1,0,0.1,0.1
22Month,1.91,0,0.14,0,0,0.14,0.14,0,0
