stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
3Month,0.31,3.95,77.8,0.94,0.1,0.1,0.21,0.52
22Month,0,0.55,0.14,0,0,0,0,0
