stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0.28,0,0,0,1.97,0,0.85
21Day,0.37,0,0,0.37,0.74,0.37,0
3Month,0.1,0.21,0.1,0,0.1,0,0
22Month,0.27,0,0,0,0,0,0
