stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.85,0,0.56
21Day,0,0.74,0,0,0.74,1.48,0.37,0.74
3Month,0.1,1.14,0.1,0.21,0.1,0,0.1,0.1
22Month,0,1.23,0,0.14,0.14,0,0,0.14
