stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,3,0,0,2
72hpf,0,0.85,0,0,0,4.23,0,0,2.82
21Day,0,0,0,0,0.37,0.37,0,0,0
3Month,0,2.18,0.73,0.62,0,0.21,0,0.1,0.1
22Month,0.14,5.19,0.14,0.68,0,0,0.41,0,0.14
