stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,3,1
72hpf,0,0,0,0,0,0,0.28,0
21Day,0,0,0,1.11,0,0,0.37,0
3Month,0.1,1.77,0.1,9.57,0.83,0.21,0,0.31
22Month,0,1.64,0,9.29,0.68,0,0,0
