stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,1,0,0
72hpf,0,0,0.28,0,0,0,0
3Month,0.21,0,0.1,0.1,0,0,0
22Month,3.01,0.14,0.14,0,0,0.27,0.14
