stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,1,0,0,0
72hpf,0,0,0,0.28,0,0,0.28
21Day,0.37,0.37,0,4.81,0.37,0,0.37
3Month,0.62,0.1,0.1,3.85,0,0.1,0.1
22Month,0.27,0,0,0.14,0,0,0
