stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
72hpf,1.13,0.28,0,0.28,0,23.68,0,2.54,0.56
21Day,0.37,0,0,0,0.74,11.47,0,5.18,0
3Month,8.11,0,0.21,0.62,0,0.31,0,7.28,0.21
22Month,8.61,0.14,0,0.41,0,0.68,0.14,2.73,0.14
