stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4,0,0,0,2,53,0,0,1
72hpf,2.82,1.69,0,0.56,3.66,240.7,0,0.28,8.17
21Day,3.33,1.85,0,1.48,1.48,82.51,0,1.85,4.44
3Month,2.6,0.21,1.66,1.35,0,3.95,0,0.1,5.51
22Month,4.1,0,1.78,0.55,0.14,6.01,0.14,0,1.64
