stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
3Month,2.81,7.49,0.62,0.31,0.31,0.1,0.21,0.31
22Month,0.27,0.27,0,0,0.14,0,0,0
