stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,6,0,0,1,0,54,0,1
72hpf,7.33,0.85,0,0,1.41,87.37,0,1.13
21Day,5.55,2.59,0,1.48,0.74,119.14,1.48,3.7
3Month,1.25,0,1.46,0.42,0,6.35,0.42,0.52
22Month,0,0,1.09,0.41,0,1.91,0.55,0
