stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,59,0,0,0,0,22,0,7
72hpf,35.79,0.28,0,0,0.28,18.88,0,19.17
21Day,1.85,0.74,0,1.48,0,4.44,0.74,9.62
3Month,1.14,0,1.04,0.42,0.42,0.31,0.21,15.6
22Month,0.96,0,0.14,0,0,0.14,0,1.23
