stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,0,1,0,0,0
72hpf,0,0,0,0,0,0.56,0,0,0.28
21Day,0,0.74,0,2.22,0.37,3.33,0,0.37,0.74
3Month,0,3.64,0.21,3.95,0.31,0.1,0,0.1,0.83
22Month,0.41,8.47,0,4.24,0,0.41,1.09,0,0.55
