stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,3,0,0,0,0,0,0,0
72hpf,15.22,0,0,0,0.28,1.13,0,0.28
21Day,11.84,0.37,0,0,0,0,0,0
3Month,4.47,0,1.77,0.21,0,0,0.21,0
22Month,1.5,0,0.14,0,0.14,0,0,0
