stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,1
72hpf,0,0,0,0.28,0,0,0,0,0
3Month,0,0.42,0.1,0.1,0,0,0,0,0
22Month,0.14,7.24,0.96,2.46,0.14,0.14,0.27,0.14,0.96
