stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,2,0,3,0,1,0,0,0
72hpf,1.13,5.64,0,0,0.56,1.41,0.85,0,7.33
21Day,0.37,23.31,0,2.96,1.85,2.22,0,0,5.55
3Month,0.83,15.08,39.84,8.22,0.31,0.83,0,0.73,1.14
22Month,0.68,13.66,0,4.1,0.14,0.14,0.14,0.41,0.41
