stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,0,0,0.28,0,0,0.28,5.36,0,0.28
21Day,0,0.37,1.11,0,7.03,0.74,5.18,0,0.37
3Month,0.1,2.6,0.42,0.1,6.45,0.1,0.21,0,1.04
22Month,0.27,12.03,0.27,0,3.96,0,0.14,0.55,0.68
