stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4,0,0,0,0,16,0,0,2
72hpf,1.41,0.28,0,0,0.56,6.76,0.28,0.28,3.1
21Day,0.74,1.85,0.37,0.74,0,3.7,0,0.74,1.48
3Month,1.04,0,0.94,0.1,0.1,0,0,0,0.21
22Month,0,0,0.14,0.14,0,0,0,0,0.14
