stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,3,0,0,1,0,27,0,2
72hpf,7.89,2.25,0,0.28,0,29.03,0,4.23
21Day,2.96,1.11,0,1.11,0.74,7.77,0.37,5.18
3Month,1.98,0.1,0.83,0.31,0.21,0.1,0,0.31
22Month,3.69,0,0,0.55,0,0.41,0.14,0.68
