stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0,0
72hpf,0,0.28,0,0,0,0.28,0,0,7.89
21Day,0,0,0,0.37,0,0.37,0,0,3.33
3Month,0,0.42,0.31,0.1,0,0.1,0,0,0.42
22Month,0.14,1.78,0,0.14,0.14,0,0.14,0.14,0
