stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.79,7.67
19hpf,0,0,0,0,0,0,0,16.32
24hpf,1.92,0,0,0,0.87,0,0,2.49
2dpf,20.44,0,0.76,2,13.84,0.6,0,4.06
3dpf,93.29,0,0.58,0.49,6.95,0,0,2.34
5dpf,7.77,0.44,1.75,0.99,13.99,0.4,1.67,16.72
10dpf,108.52,1.4,1.42,0,1.69,0.57,0,2.16
