stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.5,0,0
3dpf,0,0,0,1.17,9.17,0.76,0
5dpf,0.65,0.57,0.83,0.5,9.68,3.89,2.97
10dpf,0,0,0,0,3.25,0.42,0
