stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,1.39,0,0.68
3dpf,1.72,0.5,0.33,0,0.32,0
5dpf,1.48,0.51,0,0,0,0.69
10dpf,4.45,0,2.39,0,0,0.49
