stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,27.12,0,2.59,10.26,16.88,0.52,1.66,7.7
3dpf,35.17,1.33,0.39,0.53,11.74,0.83,1.62,1.09
5dpf,3.27,0,1.29,0.76,13.89,1.11,1.28,10.61
10dpf,8.86,0,0.65,0.54,4.69,0,1.32,0
